"RPID103","CT RECON BILAT PREOP","CT RECONSTRUCTION BILATERAL PRE OP","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the BILATERAL for the purpose of PRE OP","RID13060|RID10321|RID28665|RID5771|RID28815|0"
"RPID104","CT RECON BILAT POSTOP","CT RECONSTRUCTION BILATERAL POST OP","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the BILATERAL for the purpose of POST OP","RID13060|RID10321|RID28665|RID5771|RID5729|0"
"RPID105","CT HEAD SELLA W IVCON","CT HEAD SELLA TURCICA WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SELLA TURCICA in the HEAD WITH IV CONTRAST","RID13060|RID10321|RID9080|RID9286|RID28769|0"
"RPID106","CT HEAD SELLA WO IVCON","CT HEAD SELLA TURCICA WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SELLA TURCICA in the HEAD WITHOUT IV CONTRAST","RID13060|RID10321|RID9080|RID9286|RID28768|0"
"RPID107","CT UE WO & W IVCON","CT UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1850|RID28771|0"
"RPID108","CT UE W IVCON","CT UPPER EXTREMITY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID1850|RID28769|0"
"RPID109","CT UE WO IVCON","CT UPPER EXTREMITY WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1850|RID28768|0"
"RPID110","CT RECON PREOP","CT RECONSTRUCTION PRE OP","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the for the purpose of PRE OP","RID13060|RID10321|RID28665|RID28815|0"
"RPID111","CT RECON POSTOP","CT RECONSTRUCTION POST OP","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the for the purpose of POST OP","RID13060|RID10321|RID28665|RID5729|0"
"RPID112","CT ABD PELVIS OUT FILM","CT ABDOMEN PELVIS OUTSIDE FILM READ","A computed tomography  RADIOLOGY ORDERABLE OUTSIDE FILM READ imaging procedure focused on the ABDOMEN and PELVIS","RID13060|RID10321|RID56|RID2507|RID35970|0"
"RPID113","CT CHST OUT FILM","CT CHEST OUTSIDE FILM READ","A computed tomography  RADIOLOGY ORDERABLE OUTSIDE FILM READ imaging procedure focused on the CHEST","RID13060|RID10321|RID1243|RID35970|0"
"RPID114","CT ABD GUIDE REN CYST ASP","CT ABDOMEN GUIDANCE RENAL CYST ASPIRATION","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the RENAL CYST in the ABDOMEN for the purpose of ASPIRATION","RID13060|RID10321|RID56|RID35732|RID35811|RID10398|0"
"RPID115","CT PELVIS GUIDE APPX DRAIN","CT PELVIS GUIDANCE APPENDIX DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the APPENDIX in the PELVIS for the purpose of DRAINAGE","RID13060|RID10321|RID2507|RID35732|RID168|RID10417|0"
"RPID116","CT BONE GUIDE CYST ASP","CT BONE GUIDANCE CYST ASPIRATION","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the CYST in the BONE for the purpose of ASPIRATION","RID13060|RID10321|RID13197|RID35732|RID3890|RID10398|0"
"RPID117","CT BONE GUIDE BX","CT BONE GUIDANCE BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the BONE for the purpose of BIOPSY","RID13060|RID10321|RID13197|RID35732|RID38611|0"
"RPID118","CT CHST GUIDE LUNG BX","CT CHEST GUIDANCE LUNG BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LUNG in the CHEST for the purpose of BIOPSY","RID13060|RID10321|RID1243|RID35732|RID1301|RID38611|0"
"RPID119","CT ABD GUIDE LIVER BX","CT ABDOMEN GUIDANCE LIVER BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LIVER in the ABDOMEN for the purpose of BIOPSY","RID13060|RID10321|RID56|RID35732|RID58|RID38611|0"
"RPID120","CT CHST GUIDE PLEURA BX","CT CHEST GUIDANCE PLEURA BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the PLEURA in the CHEST for the purpose of BIOPSY","RID13060|RID10321|RID1243|RID35732|RID1362|RID38611|0"
"RPID121","CT ABD GUIDE PANC BX","CT ABDOMEN GUIDANCE PANCREAS BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the PANCREAS in the ABDOMEN for the purpose of BIOPSY","RID13060|RID10321|RID56|RID35732|RID170|RID38611|0"
"RPID122","CT NECK GUIDE BX","CT NECK GUIDANCE BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the NECK for the purpose of BIOPSY","RID13060|RID10321|RID7488|RID35732|RID38611|0"
"RPID123","CT CHST GUIDE DRAIN","CT CHEST GUIDANCE DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the CHEST for the purpose of DRAINAGE","RID13060|RID10321|RID1243|RID35732|RID10417|0"
"RPID124","CT PELVIS GUIDE RECTUM DRAIN","CT PELVIS GUIDANCE RECTUM DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the RECTUM in the PELVIS for the purpose of DRAINAGE","RID13060|RID10321|RID2507|RID35732|RID163|RID10417|0"
"RPID125","CT ABD GUIDE PERITO DRAIN","CT ABDOMEN GUIDANCE PERITONEUM DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the PERITONEUM in the ABDOMEN for the purpose of DRAINAGE","RID13060|RID10321|RID56|RID35732|RID410|RID10417|0"
"RPID126","CT ABD GUIDE KIDNEY DRAIN","CT ABDOMEN GUIDANCE KIDNEY DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the KIDNEY in the ABDOMEN for the purpose of DRAINAGE","RID13060|RID10321|RID56|RID35732|RID205|RID10417|0"
"RPID127","CT ABD GUIDE RETRO DRAIN","CT ABDOMEN GUIDANCE RETROPERITONEUM DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the RETROPERITONEUM in the ABDOMEN for the purpose of DRAINAGE","RID13060|RID10321|RID56|RID35732|RID431|RID10417|0"
"RPID128","CT ABD GUIDE SUB DIA DRAIN","CT ABDOMEN GUIDANCE SUBDIAPHRAGM DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the SUBDIAPHRAGM in the ABDOMEN for the purpose of DRAINAGE","RID13060|RID10321|RID56|RID35732|RID35778|RID10417|0"
"RPID129","CT CHST GUIDE LUNG DRAIN","CT CHEST GUIDANCE LUNG DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LUNG in the CHEST for the purpose of DRAINAGE","RID13060|RID10321|RID1243|RID35732|RID1301|RID10417|0"
"RPID130","CT ABD GUIDE PANC DRAIN","CT ABDOMEN GUIDANCE PANCREAS DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the PANCREAS in the ABDOMEN for the purpose of DRAINAGE","RID13060|RID10321|RID56|RID35732|RID170|RID10417|0"
"RPID131","CT ABD GUIDE LIVER DRAIN","CT ABDOMEN GUIDANCE LIVER DRAINAGE","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LIVER in the ABDOMEN for the purpose of DRAINAGE","RID13060|RID10321|RID56|RID35732|RID58|RID10417|0"
"RPID132","CT VENPNCTR","CT VENIPUNCTURE","A computed tomography  RADIOLOGY ORDERABLE VENIPUNCTURE imaging procedure focused on the","RID13060|RID10321|RID36018|0"
"RPID133","CT CHST GUIDE HEART PERI CARD CENT","CT CHEST GUIDANCE HEART PERICARDIOCENTESIS","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the HEART in the CHEST for the purpose of PERICARDIOCENTESIS","RID13060|RID10321|RID1243|RID35732|RID1385|RID35814|0"
"RPID134","CT CHST GUIDE PARA CENT","CT CHEST GUIDANCE PARACENTESIS","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the CHEST for the purpose of PARACENTESIS","RID13060|RID10321|RID1243|RID35732|RID35813|0"
"RPID135","CT ABD GUIDE KIDNEY BX","CT ABDOMEN GUIDANCE KIDNEY BIOPSY","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the KIDNEY in the ABDOMEN for the purpose of BIOPSY","RID13060|RID10321|RID56|RID35732|RID205|RID38611|0"
"RPID136","CT CHST GUIDE PLEURA THOR CENT","CT CHEST GUIDANCE PLEURA THORACENTESIS","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the PLEURA in the CHEST for the purpose of THORACENTESIS","RID13060|RID10321|RID1243|RID35732|RID1362|RID35815|0"
"RPID137","CT CHST GUIDE THOR CENT","CT CHEST GUIDANCE THORACENTESIS","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the CHEST for the purpose of THORACENTESIS","RID13060|RID10321|RID1243|RID35732|RID35815|0"
"RPID138","CT C SPINE RECON W IVCON","CT CERVICAL SPINE RECONSTRUCTION WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the CERVICAL SPINE WITH IV CONTRAST","RID13060|RID10321|RID34571|RID28665|RID28769|0"
"RPID139","CT C SPINE RECON WO IVCON","CT CERVICAL SPINE RECONSTRUCTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34571|RID28665|RID28768|0"
"RPID140","CT ABD CHOLANG WO & W IVCON","CT ABDOMEN CHOLANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE CHOLANGIOGRAPHY procedure focused on the ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID28548|RID28771|0"
"RPID141","CT L SPINE RECON W IVCON","CT LUMBAR SPINE RECONSTRUCTION WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the LUMBAR SPINE WITH IV CONTRAST","RID13060|RID10321|RID34573|RID28665|RID28769|0"
"RPID142","CT L SPINE RECON WO IVCON","CT LUMBAR SPINE RECONSTRUCTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the LUMBAR SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34573|RID28665|RID28768|0"
"RPID143","CT ABD PELVIS ANGIO WO & W IVCON","CT ABDOMEN PELVIS ANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID10371|RID28771|0"
"RPID144","CT ABD PELVIS WO IVCON","CT ABDOMEN PELVIS WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID28768|0"
"RPID145","CT ABD PELVIS W IVCON","CT ABDOMEN PELVIS WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID28769|0"
"RPID146","CT CHST AIRWAY WO IVCON","CT CHEST AIRWAY WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the AIRWAY in the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID1245|RID28768|0"
"RPID147","CT CHST PULM ARTS EMBO W IVCON","CT CHEST PULMONARY ARTERIES EMBOLISM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the PULMONARY ARTERIES in the CHEST WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID28586|RID4825|RID28769|0"
"RPID148","CT ABD PELVIS COLONGRPHY SCREEN WO IVCON","CT ABDOMEN PELVIS COLONOGRAPHY SCREENING WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE COLONOGRAPHY procedure focused on the ABDOMEN and PELVIS WITHOUT IV CONTRAST for the purpose of SCREENING","RID13060|RID10321|RID56|RID2507|RID35723|RID28817|RID28768|0"
"RPID149","CT CHST LO DOSE NODULE WO IVCON","CT CHEST LOW DOSE NODULE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the CHEST WITHOUT IV CONTRAST for the purpose of NODULE","RID13060|RID10321|RID1243|RID35737|RID3875|RID28768|0"
"RPID150","CT CHST LO DOSE CANCER WO IVCON","CT CHEST LOW DOSE MALIGNANT NEOPLASM WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the CHEST WITHOUT IV CONTRAST for the purpose of MALIGNANT NEOPLASM","RID13060|RID10321|RID1243|RID35737|RID36042|RID28768|0"
"RPID151","CT CHST HI RES LUNG PARENCH WO IVCON","CT CHEST HIGH RESOLUTION LUNG PARENCHYMA WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION procedure focused on the LUNG PARENCHYMA in the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID35736|RID35739|RID28768|0"
"RPID152","CT ABD PELVIS ENTERO W IVCON","CT ABDOMEN PELVIS ENTEROGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ENTEROGRAPHY procedure focused on the ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID28549|RID28769|0"
"RPID153","CT HEAD EAR WO & W IVCON","CT HEAD EAR WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the EAR in the HEAD WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID9080|RID10053|RID28771|0"
"RPID154","CT HEAD EAR W IVCON","CT HEAD EAR WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the EAR in the HEAD WITH IV CONTRAST","RID13060|RID10321|RID9080|RID10053|RID28769|0"
"RPID155","CT HEAD EAR WO IVCON","CT HEAD EAR WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the EAR in the HEAD WITHOUT IV CONTRAST","RID13060|RID10321|RID9080|RID10053|RID28768|0"
"RPID156","CT PELVIS RECON W IVCON","CT PELVIS RECONSTRUCTION WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the PELVIS WITH IV CONTRAST","RID13060|RID10321|RID2507|RID28665|RID28769|0"
"RPID157","CT PERFUS","CT PERFUSION","A computed tomography  RADIOLOGY ORDERABLE PERFUSION procedure focused on the","RID13060|RID10321|RID10376|0"
"RPID158","CT HEAD POST FOSSA WO & W IVCON","CT HEAD POSTERIOR CRANIAL FOSSA WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the POSTERIOR CRANIAL FOSSA in the HEAD WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID9080|RID35735|RID28771|0"
"RPID159","CT HEAD POST FOSSA W IVCON","CT HEAD POSTERIOR CRANIAL FOSSA WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the POSTERIOR CRANIAL FOSSA in the HEAD WITH IV CONTRAST","RID13060|RID10321|RID9080|RID35735|RID28769|0"
"RPID160","CT HEAD POST FOSSA WO IVCON","CT HEAD POSTERIOR CRANIAL FOSSA WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the POSTERIOR CRANIAL FOSSA in the HEAD WITHOUT IV CONTRAST","RID13060|RID10321|RID9080|RID35735|RID28768|0"
"RPID161","CT PELVIS RECON WO IVCON","CT PELVIS RECONSTRUCTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID2507|RID28665|RID28768|0"
"RPID162","CT T SPINE RECON W IVCON","CT THORACIC SPINE RECONSTRUCTION WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the THORACIC SPINE WITH IV CONTRAST","RID13060|RID10321|RID28677|RID28665|RID28769|0"
"RPID163","CT T SPINE RECON WO IVCON","CT THORACIC SPINE RECONSTRUCTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the THORACIC SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID28677|RID28665|RID28768|0"
"RPID164","CT ABD PELVIS URO WO & W IVCON","CT ABDOMEN PELVIS UROGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE UROGRAPHY procedure focused on the ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID28551|RID28771|0"
"RPID165","CT CHST ANGIO PULM VNS WO & W IVCON","CT CHEST ANGIOGRAPHY PULMONARY VEINS WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the PULMONARY VEINS in the CHEST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID10371|RID28588|RID28771|0"
"RPID166","CT LE SCNGRM","CT LOWER EXTREMITY SCANOGRAM","A computed tomography  RADIOLOGY ORDERABLE SCANOGRAM procedure focused on the LOWER EXTREMITY","RID13060|RID10321|RID2638|RID35773|0"
"RPID167","CT CHST ANGIO COR ARTS W IVCON","CT CHEST ANGIOGRAPHY CORONARY ARTERIES WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CORONARY ARTERIES in the CHEST WITH IV CONTRAST","RID13060|RID10321|RID1243|RID10371|RID28727|RID28769|0"
"RPID168","CT ABD PELVIS ANGIO","CT ABDOMEN PELVIS ANGIOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN and PELVIS","RID13060|RID10321|RID56|RID2507|RID10371|0"
"RPID169","CT ABD PELVIS VENO","CT ABDOMEN PELVIS VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the ABDOMEN and PELVIS","RID13060|RID10321|RID56|RID2507|RID10379|0"
"RPID170","CT ABD PELVIS LE VENO","CT ABDOMEN PELVIS LOWER EXTREMITY VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the ABDOMEN and PELVIS and LOWER EXTREMITY","RID13060|RID10321|RID56|RID2507|RID2638|RID10379|0"
"RPID171","CT ABD VENO","CT ABDOMEN VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the ABDOMEN","RID13060|RID10321|RID56|RID10379|0"
"RPID172","CT RECON","CT RECONSTRUCTION","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the","RID13060|RID10321|RID28665|0"
"RPID173","CT RECON ADD BOD REG","CT RECONSTRUCTION ADDITIONAL BODY REGION","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION ADDITIONAL BODY REGION procedure focused on the","RID13060|RID10321|RID28665|RID36023|0"
"RPID174","CT HEAD NECK ANGIO","CT HEAD NECK ANGIOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the HEAD and NECK","RID13060|RID10321|RID9080|RID7488|RID10371|0"
"RPID175","CT HEAD NECK VENO","CT HEAD NECK VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the HEAD and NECK","RID13060|RID10321|RID9080|RID7488|RID10379|0"
"RPID176","CT HEAD VENO","CT HEAD VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the HEAD","RID13060|RID10321|RID9080|RID10379|0"
"RPID177","CT CHST LT ATRIUM","CT CHEST LEFT ATRIUM","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEFT ATRIUM in the CHEST","RID13060|RID10321|RID1243|RID1390|0"
"RPID178","CT LE VENO LT","CT LOWER EXTREMITY VENOGRAPHY LEFT","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the LEFT LOWER EXTREMITY","RID13060|RID10321|RID2638|RID10379|RID5824|0"
"RPID179","CT LE VENO RT","CT LOWER EXTREMITY VENOGRAPHY RIGHT","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the RIGHT LOWER EXTREMITY","RID13060|RID10321|RID2638|RID10379|RID5825|0"
"RPID180","CT NECK VENO","CT NECK VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the NECK","RID13060|RID10321|RID7488|RID10379|0"
"RPID181","CT PELVIS VENO","CT PELVIS VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the PELVIS","RID13060|RID10321|RID2507|RID10379|0"
"RPID182","CT CHST ABD ANGIO","CT CHEST ABDOMEN ANGIOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN","RID13060|RID10321|RID1243|RID56|RID10371|0"
"RPID183","CT CHST ABD PELVIS ANGIO","CT CHEST ABDOMEN PELVIS ANGIOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN and PELVIS","RID13060|RID10321|RID1243|RID56|RID2507|RID10371|0"
"RPID184","CT CHST ABD PELVIS VENO","CT CHEST ABDOMEN PELVIS VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the CHEST and ABDOMEN and PELVIS","RID13060|RID10321|RID1243|RID56|RID2507|RID10379|0"
"RPID185","CT CHST ABD VENO","CT CHEST ABDOMEN VENOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the CHEST and ABDOMEN","RID13060|RID10321|RID1243|RID56|RID10379|0"
"RPID186","CT UE VENO LT","CT UPPER EXTREMITY VENOGRAPHY LEFT","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the LEFT UPPER EXTREMITY","RID13060|RID10321|RID1850|RID10379|RID5824|0"
"RPID187","CT UE VENO RT","CT UPPER EXTREMITY VENOGRAPHY RIGHT","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the RIGHT UPPER EXTREMITY","RID13060|RID10321|RID1850|RID10379|RID5825|0"
"RPID188","CT ABD","CT ABDOMEN","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN","RID13060|RID10321|RID56|0"
"RPID189","CT BONE GUIDE ABLAT","CT BONE GUIDANCE ABLATION","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the BONE for the purpose of ABLATION","RID13060|RID10321|RID13197|RID35732|RID10397|0"
"RPID190","CT ABD LTD","CT ABDOMEN LIMITED","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the ABDOMEN","RID13060|RID10321|RID56|RID5684|0"
"RPID191","CT CHST GUIDE LUNG CRY ABLAT","CT CHEST GUIDANCE LUNG CRYOABLATION","A computed tomography  RADIOLOGY ORDERABLE GUIDANCE procedure focused on the LUNG in the CHEST for the purpose of CRYOABLATION","RID13060|RID10321|RID1243|RID35732|RID1301|RID1754|0"
